,Song Title,Document,Text,Tokens,Lemmas,Parts-of-speech
0,10x_stronger,"[Intro]
(Ooh, ooh)
Da-da-da-da-da (Ooh)
Da-da-da-da-da (Ooh)
Da-da-da-da-da (Ooh)
Da-da-da-da, yeah (Ooh)
Da-da-da-da-da (Ooh)
Da-da-da-da-da (Ooh)
Da-da-da-da-da (Ooh)
Da-da-da-da, yeah

[Chorus]
I pretend I'm ten times stronger for you (I)
Da-da-da-da-da
Da-da-da-da-da
Da-da-da-da, yeah

[Outro]
Ooh, ooh
Da-da-da-da-da
Da-da-da-da, yeah
Da-da-da-da-da
Da-da-da-da-da
Da-da-da-da-da
Da-da-da-da, yeah","(Ooh, ooh) Da-da-da-da-da (Ooh) Da-da-da-da-da (Ooh) Da-da-da-da-da (Ooh) Da-da-da-da, yeah (Ooh) Da-da-da-da-da (Ooh) Da-da-da-da-da (Ooh) Da-da-da-da-da (Ooh) Da-da-da-da, yeah  I pretend I'm ten times stronger for you (I) Da-da-da-da-da Da-da-da-da-da Da-da-da-da, yeah  Ooh, ooh Da-da-da-da-da Da-da-da-da, yeah Da-da-da-da-da Da-da-da-da-da Da-da-da-da-da Da-da-da-da, yeah","['(', 'Ooh', ',', 'ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', ' ', 'I', 'pretend', 'I', ""'m"", 'ten', 'times', 'stronger', 'for', 'you', '(', 'I', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'Da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', ' ', 'Ooh', ',', 'ooh', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'Da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'Da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah']","['(', 'Ooh', ',', 'ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', '(', 'Ooh', ')', 'Da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', ' ', 'I', 'pretend', 'I', 'be', 'ten', 'time', 'strong', 'for', 'you', '(', 'i', ')', 'da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', ' ', 'Ooh', ',', 'ooh', 'Da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah', 'da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'da', '-', 'da', '-', 'da', '-', 'da', '-', 'da', 'da', '-', 'da', '-', 'da', '-', 'da', ',', 'yeah']","[('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', ','), ('INTJ', 'UH'), ('SPACE', '_SP'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '-LRB-'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', ','), ('INTJ', 'UH'), ('SPACE', '_SP'), ('PROPN', 'NNP'), ('PUNCT', ','), ('INTJ', 'UH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', ','), ('INTJ', 'UH'), ('VERB', 'VB'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', 'HYPH'), ('NOUN', 'NN'), ('PUNCT', 'HYPH'), ('PROPN', 'NNP'), ('PUNCT', ','), ('INTJ', 'UH')]"
